,Minimum,Average,Maximum,Length,Lower Bound,Upper Bound,Units,Decription,Type
unit_prod[BOI][Heat],301.0931413787433,457.7210587724584,588.5314667417953,240,0.0,10000.0,kW,Heat produced by BOI,time
unit_cons[BOI][Gas],303.36451473013284,477.3955340564828,622.7404318001905,240,0.0,10000.0,kW,Gas consumed by BOI,time
unit_cons[BOI][Biogas],31.183420135137496,31.183420135137506,31.183420135137496,240,0.0,10000.0,kW,Biogas consumed by BOI,time
unit_prod[PV][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec produced by PV,time
unit_prod[BAT][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec produced by BAT,time
unit_cons[BAT][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec consumed by BAT,time
unit_prod[SOFC][Elec],0.0,0.0,0.0,240,0.0,10000.0,kW,Elec produced by SOFC,time
unit_prod[SOFC][Heat],0.0,0.0,0.0,240,0.0,10000.0,kW,Heat produced by SOFC,time
unit_cons[SOFC][Gas],0.0,0.0,0.0,240,0.0,10000.0,kW,Gas consumed by SOFC,time
unit_cons[SOFC][Biogas],0.0,0.0,0.0,240,0.0,10000.0,kW,Biogas consumed by SOFC,time
unit_prod[AD][Biogas],31.183420135137496,31.183420135137506,31.183420135137496,240,0.0,10000.0,kW,Biogas produced by AD,time
unit_cons[AD][Biomass],103.94473378379166,103.94473378379166,103.94473378379166,240,0.0,10000.0,kW,Biomass consumed by AD,time
unit_cons[AD][Elec],0.24946736108109996,0.2494673610810999,0.24946736108109996,240,0.0,10000.0,kW,Elec consumed by AD,time
unit_cons[AD][Heat],0.0,12.782696369799863,32.126036815420775,240,0.0,10000.0,kW,Heat consumed by AD,time
unit_T[AD],30.0,30.001754854731338,30.129916149289443,240,-10000.0,10000.0,°C,Temperature in the AD,time
build_cons_Heat,288.0090435274546,444.93836240265847,588.5314667417953,240,0.0,10000.0,kW,Heat consumed by the building,time
v[BOI][build],16.52059523102037,25.522277002064584,33.75897514771298,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[BOI][AD],0.0,1.0998495920477918,2.764190548171965,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][build],0.0,0.0,0.0,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
v[SOFC][AD],0.0,0.0,0.0,240,0.0,10000.0,m^3/h,Volume flow of heating water,time
bat_SOC,0.0,0.0,0.0,240,0.0,10000.0,,,
bat_charge,0.0,0.9958333333333333,1.0,240,0.0,1.0,,,
bat_discharge,0.0,0.004166666666666667,1.0,240,0.0,1.0,,,
heat_loss_biomass,8.174901620370354,8.174901620370353,8.174901620370354,240,0.0,10000.0,kW,Heat loss from biomass input,time
build_T,15.999999999994543,16.000003137786514,16.000753068768418,240,-10000.0,10000.0,°C,Interior temperature of the building,
penalty_t,0.0001320284598819555,0.00013205321760116154,0.0001320533211901242,240,0.0,10000.0,,,
comfort_delta_T,3.999246931231582,3.9999968622134876,4.000000000005457,240,-10000.0,10000.0,,,
comfort_delta_T_abs,3.9992469312315806,3.9999968622134876,4.000000000005457,240,0.0,10000.0,,,
grid_export[Elec],0.0,0.0,0.0,240,0.0,10000.0,,,
grid_export[Gas],0.0,0.0,0.0,240,0.0,10000.0,,,
grid_import[Elec],11.597700958773963,90.08965000948292,227.21413931493834,240,0.0,10000.0,,,
grid_import[Gas],303.3645147301329,477.3955340564829,622.7404318001905,240,0.0,10000.0,,,
unused[Biomass],0.0,0.0,0.0,240,0.0,10000.0,,,
unused[Biogas],0.0,0.0,0.0,240,0.0,10000.0,,,
unused[Gas],0.0,0.0,0.0,240,0.0,10000.0,,,
